Installation,plot_ID,date,sample_ID,collection_method,tboid,tbo,Human,Wildlife,Domestic_Animals,Endosymbiont,Human_Endo,Human_Animal,Unknown,TICK HOST(S),"TICK HOSTS, DOD SERDP STUDY",Vertebrate_Host,Disease,DISEASE HOST
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTAA2,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTAA3,trap,tbo1,Theileria sp. H8,NA,Yes,NA,NA,NA,NA,NA,perhaps Rhipicephalus spp.,"Amblyomma americanum, A. maculatum",deer,theileriosis,white-tailed deer
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTAA3,trap,tbo2,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes,"Amblyomma spp., Dermacentor spp., Haemaphysalis spp., Ixodes spp., Rhipicephalus spp.","Amblyomma americanum, A. maculatum, Dermacentor variabilis, Rhipicephalus sanguineus",unknown,rickettsiosis/non-pathogenic,rickettsiosis/non-pathogenic
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTAA3,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTAN12,trap,tbo1,Theileria sp.,NA,NA,NA,NA,NA,NA,Yes,NA,"Amblyomma americanum, A. maculatum",unknown,theileriosis/unknown pathogenicity,unknown pathogenicity
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTAN12,trap,tbo2,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes,"Amblyomma spp., Dermacentor spp., Haemaphysalis spp., Ixodes spp., Rhipicephalus spp.","Amblyomma americanum, A. maculatum, Dermacentor variabilis, Rhipicephalus sanguineus",unknown,rickettsiosis/non-pathogenic,rickettsiosis/non-pathogenic
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTAN12,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTVA1,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Tyndall,c1,2018-06-28T00:00:00Z,TC1FTVA1,trap,tbo7,Francisella sp.,NA,NA,NA,NA,NA,NA,Yes,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Rhipicephalus sanguineus",unknown,unknown pathogensis,unknown pathogensis
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAA1,people,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA,"Amblyomma sabanerae, Amblyomma spp., Dermacentor andersoni, D. occidentalis, D. variabilis, D. parumapertus, D. albipictus, H. leporispalustris, Argas cooleyi, Ornithodoros concanensis, Haemaphysalis juxtakochi, Ixodes loricatus","Amblyomma americanum, A. maculatum, Dermacentor variabilis","rabbits, guinea pigs",eschars develop,"rabbits, guinea pigs"
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAA1,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAA1,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAA2,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAA3,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAA3,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN1,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN2,people,tbo1,Anaplasma phagocytophilum,Yes,Yes,Yes,NA,NA,Yes,NA,"Ixodes scapularis, I. pacificus, I. ricinus, I. persulcatus, Dermacentor spp.","Amblyomma americanum, A. maculatum","rodents, cattle, sheep, goats",febrile disease (human and animal granulocytic anaplasmosis),"domestic and wild small ruminant, horses, dogs, humans"
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN2,people,tbo2,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA,"Amblyomma sabanerae, Amblyomma spp., Dermacentor andersoni, D. occidentalis, D. variabilis, D. parumapertus, D. albipictus, H. leporispalustris, Argas cooleyi, Ornithodoros concanensis, Haemaphysalis juxtakochi, Ixodes loricatus","Amblyomma americanum, A. maculatum, Dermacentor variabilis","rabbits, guinea pigs",eschars develop,"rabbits, guinea pigs"
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN2,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN2,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN3,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN3,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN4,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN5,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN6,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN7,people,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA,"Amblyomma sabanerae, Amblyomma spp., Dermacentor andersoni, D. occidentalis, D. variabilis, D. parumapertus, D. albipictus, H. leporispalustris, Argas cooleyi, Ornithodoros concanensis, Haemaphysalis juxtakochi, Ixodes loricatus","Amblyomma americanum, A. maculatum, Dermacentor variabilis","rabbits, guinea pigs",eschars develop,"rabbits, guinea pigs"
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN7,people,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Tyndall,c1,2018-06-26T00:00:00Z,TC1XEAN7,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c1,2018-06-28T00:00:00Z,TC1XLAN1,people,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes,"Amblyomma spp., Dermacentor spp., Haemaphysalis spp., Ixodes spp., Rhipicephalus spp.","Amblyomma americanum, A. maculatum, Dermacentor variabilis, Rhipicephalus sanguineus",unknown,rickettsiosis/non-pathogenic,rickettsiosis/non-pathogenic
Tyndall,c1,2018-06-28T00:00:00Z,TC1XLAN1,people,tbo7,Francisella-like endosymbiont,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma maculatum, Dermacentor variabilis",unknown,non-pathogenic,non-pathogenic
Tyndall,c1,2018-06-28T00:00:00Z,TC1XLAN1,people,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAA1,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAA1,trap,tbo7,Francisella sp.,NA,NA,NA,NA,NA,NA,Yes,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Rhipicephalus sanguineus",unknown,unknown pathogensis,unknown pathogensis
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAA1,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN1,trap,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes,"Amblyomma spp., Dermacentor spp., Haemaphysalis spp., Ixodes spp., Rhipicephalus spp.","Amblyomma americanum, A. maculatum, Dermacentor variabilis, Rhipicephalus sanguineus",unknown,rickettsiosis/non-pathogenic,rickettsiosis/non-pathogenic
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN1,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN2,trap,tbo1,Ehrlichia chaffeensis,Yes,NA,Yes,NA,NA,Yes,NA,Amblyomma americanum,"Amblyomma americanum, A. maculatum","dogs, deer, horses, rodents",human monocytic ehrlichiosis,"dogs, humans"
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN2,trap,tbo2,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes,"Amblyomma spp., Dermacentor spp., Haemaphysalis spp., Ixodes spp., Rhipicephalus spp.","Amblyomma americanum, A. maculatum, Dermacentor variabilis, Rhipicephalus sanguineus",unknown,rickettsiosis/non-pathogenic,rickettsiosis/non-pathogenic
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN2,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN3,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN3,trap,tbo7,Francisella sp.,NA,NA,NA,NA,NA,NA,Yes,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Rhipicephalus sanguineus",unknown,unknown pathogensis,unknown pathogensis
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN3,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN4,trap,tbo1,Ehrlichia chaffeensis,Yes,NA,Yes,NA,NA,Yes,NA,Amblyomma americanum,"Amblyomma americanum, A. maculatum","dogs, deer, horses, rodents",human monocytic ehrlichiosis,"dogs, humans"
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN4,trap,tbo2,Theileria sp. H8,NA,Yes,NA,NA,NA,NA,NA,perhaps Rhipicephalus spp.,"Amblyomma americanum, A. maculatum",deer,theileriosis,white-tailed deer
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN4,trap,tbo3,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA,"Amblyomma sabanerae, Amblyomma spp., Dermacentor andersoni, D. occidentalis, D. variabilis, D. parumapertus, D. albipictus, H. leporispalustris, Argas cooleyi, Ornithodoros concanensis, Haemaphysalis juxtakochi, Ixodes loricatus","Amblyomma americanum, A. maculatum, Dermacentor variabilis","rabbits, guinea pigs",eschars develop,"rabbits, guinea pigs"
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN4,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN4,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN5,trap,tbo1,Theileria sp. North Texas white-tailed deer,NA,Yes,NA,NA,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum",deer,theileriosis,white-tailed deer
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN5,trap,tbo2,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA,"Amblyomma sabanerae, Amblyomma spp., Dermacentor andersoni, D. occidentalis, D. variabilis, D. parumapertus, D. albipictus, H. leporispalustris, Argas cooleyi, Ornithodoros concanensis, Haemaphysalis juxtakochi, Ixodes loricatus","Amblyomma americanum, A. maculatum, Dermacentor variabilis","rabbits, guinea pigs",eschars develop,"rabbits, guinea pigs"
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN5,trap,tbo3,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes,Ixodes scapularis,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis",unknown,unknown pathogenicity,unknown pathogenicity
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN5,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN5,trap,tbo7,Francisella sp.,NA,NA,NA,NA,NA,NA,Yes,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Rhipicephalus sanguineus",unknown,unknown pathogensis,unknown pathogensis
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATAN5,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATMA1,trap,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes,"Amblyomma spp., Dermacentor spp., Haemaphysalis spp., Ixodes spp., Rhipicephalus spp.","Amblyomma americanum, A. maculatum, Dermacentor variabilis, Rhipicephalus sanguineus",unknown,rickettsiosis/non-pathogenic,rickettsiosis/non-pathogenic
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATMA1,trap,tbo7,Francisella-like endosymbiont,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma maculatum, Dermacentor variabilis",unknown,non-pathogenic,non-pathogenic
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATMA1,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATMA2,trap,tbo1,Rickettsia parkeri,Yes,NA,Yes,NA,NA,Yes,NA,"Amblyomma maculatum, A. americanum, A. triste, A. tigrinum, Dermacentor variabilis","Amblyomma maculatum, Dermacentor variabilis",mammals,"R. parkeri rickettsiosis; mild, eschar-associated rickettsiosis (North America); no known disease in Central America; spotted fever (South America)","dogs, cattle, humans"
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATMA2,trap,tbo2,Rickettsia sp. Is2FT68-2,NA,NA,NA,NA,NA,NA,Yes,Ixodes scapularis,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis",unknown,unknown pathogenicity,unknown pathogenicity
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATMA2,trap,tbo7,Francisella-like endosymbiont,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma maculatum, Dermacentor variabilis",unknown,non-pathogenic,non-pathogenic
Tyndall,c2,2018-06-28T00:00:00Z,TC2ATMA2,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c2,2018-06-28T00:00:00Z,TC2BTAA1,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Tyndall,c2,2018-06-28T00:00:00Z,TC2BTAA1,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c2,2018-06-28T00:00:00Z,TC2BTAA2,trap,tbo1,Rickettsia sp.,NA,NA,NA,NA,NA,NA,Yes,"Amblyomma spp., Dermacentor spp., Haemaphysalis spp., Ixodes spp., Rhipicephalus spp.","Amblyomma americanum, A. maculatum, Dermacentor variabilis, Rhipicephalus sanguineus",unknown,rickettsiosis/non-pathogenic,rickettsiosis/non-pathogenic
Tyndall,c2,2018-06-28T00:00:00Z,TC2BTAA2,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c2,2018-06-28T00:00:00Z,TC2BTAA3,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Tyndall,c2,2018-06-28T00:00:00Z,TC2BTAA3,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c2,2018-06-28T00:00:00Z,TC2BTAN01,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Tyndall,c2,2018-06-28T00:00:00Z,TC2BTAN01,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c2,2018-06-28T00:00:00Z,TC2BTAN02,trap,tbo6,Rickettsia amblyommatis,NA,NA,NA,NA,Yes,NA,NA,Amblyomma americanum; A. cajennense; A. oblongoguttanum; A. ovale; Rhipicephalus microplus; R. sanguineus; Dermacentor nitens; A. maculatum; A. coelebs; A. neumanni; A. longirostre; A. geayi; A. auricularium,"Amblyomma americanum, A. maculatum, Dermacentor variabilis",mammals,"endosymbiont, may cause mild human rickettsiosis",perhaps human
Tyndall,c2,2018-06-28T00:00:00Z,TC2BTAN02,trap,tbo8,Coxiella endo. of A. americanum,NA,NA,NA,Yes,NA,NA,NA,NA,"Amblyomma americanum, A. maculatum, Dermacentor variabilis, Ixodes scapularis, Rhipicephalus sanguineus",unknown,non-pathogenic,non-pathogenic
Tyndall,c2,2018-06-28T00:00:00Z,TC2BTAN03,trap,tbo1,Rickettsia bellii,NA,Yes,Yes,NA,NA,NA,NA,"Amblyomma sabanerae, Amblyomma spp., Dermacentor andersoni, D. occidentalis, D. variabilis, D. parumapertus, D. albipictus, H. leporispalustris, Argas cooleyi, Ornithodoros concanensis, Haemaphysalis juxtakochi, Ixodes loricatus","Amblyomma americanum, A. maculatum, Dermacentor variabilis","rabbits, guinea pigs",eschars develop,"rabbits, guinea pigs"
